customer_id,recence,frequence,montant,panier_moyen,anciennete,R,F,M,score_rfm,segment,country,declared_preference,age_bracket,life_stage,urban_density
31915,331,3,143.55,47.85,610,2,3,2,232,Hibernants,France,,,,
31916,286,2,111.53999999999999,55.769999999999996,378,3,2,2,322,Potentiels fidèles,France,,,,
31917,240,3,101.89,33.96333333333333,675,3,3,2,332,Potentiels fidèles,France,,,Retraité(e),
31918,493,3,135.97,45.32333333333333,569,2,3,2,232,Hibernants,France,,35-44 ans,,
31919,196,5,422.89,84.578,546,3,4,4,344,Fidèles,France,,18-24 ans,,
31920,80,5,350.4,70.08,480,4,4,4,444,Champions,France,,,Parent de jeunes enfants,
31921,131,5,421.4,84.28,436,4,4,4,444,Champions,France,Peau sèche,25-34 ans,,
31922,377,3,461.94,153.98,468,2,3,4,234,À risque,France,Peau mixte,,,Zone urbaine dense
31923,75,5,539.85,107.97,129,4,4,4,444,Champions,France,,,,
31924,253,6,759.6700000000001,126.61166666666668,583,3,4,5,345,Fidèles,France,,,,
31925,198,4,436.4200000000001,109.10500000000002,311,3,4,4,344,Fidèles,France,Peau sensible,,Jeune actif en solo,
31926,63,4,518.77,129.6925,415,4,4,4,444,Champions,France,Anti-imperfections,55 ans et plus,,
31927,53,4,191.84,47.96,373,5,4,3,543,Fidèles,France,Sans parfum,35-44 ans,Parent de jeunes enfants,
31928,75,6,520.46,86.74333333333334,348,4,4,4,444,Champions,France,,,,
31929,114,4,245.62,61.405,145,4,4,3,443,Fidèles,France,Recherche vegan,,,
31930,66,4,434.45,108.6125,321,4,4,4,444,Champions,France,,18-24 ans,,
31931,46,5,277.78,55.556,592,5,4,3,543,Fidèles,France,,,,Zone rurale
31932,318,4,235.06,58.765,442,2,4,3,243,À risque,France,,,,
31933,105,4,333.14,83.285,319,4,4,4,444,Champions,France,,,,
31934,27,4,477.18,119.295,308,5,4,4,544,Champions,France,Peau sèche,,,
31935,183,5,378.25,75.65,562,3,4,4,344,Fidèles,France,,,,
31936,90,3,312.90000000000003,104.30000000000001,136,4,3,3,433,Potentiels fidèles,France,Peau mixte,,Parent de jeunes enfants,
31937,349,2,92.21,46.105,419,2,2,2,222,Hibernants,Denmark,,,,
31938,335,4,460.17,115.0425,516,2,4,4,244,À risque,France,,,,
31939,72,5,355.45,71.09,398,4,4,4,444,Champions,France,Peau sensible,,,
31940,345,6,550.66,91.77666666666666,633,2,4,4,244,À risque,France,,25-34 ans,Famille avec adolescents,
31941,119,5,597.52,119.50399999999999,405,4,4,4,444,Champions,France,,,,
31942,132,4,403.95,100.9875,249,4,4,4,444,Champions,France,,,,
31943,89,3,306.45000000000005,102.15000000000002,541,4,3,3,433,Potentiels fidèles,France,,35-44 ans,Famille avec adolescents,
31944,42,3,137.09,45.696666666666665,226,5,3,2,532,Potentiels fidèles,France,Anti-âge,18-24 ans,,
31945,49,5,309.95,61.989999999999995,536,5,4,3,543,Fidèles,France,Anti-âge,,,Zone urbaine dense
31946,65,4,224.16,56.04,418,4,4,3,443,Fidèles,France,Anti-âge,,,Zone urbaine dense
31947,149,6,479.65999999999997,79.94333333333333,274,3,4,4,344,Fidèles,France,,25-34 ans,,
31948,283,3,157.93,52.64333333333334,666,3,3,2,332,Potentiels fidèles,France,,45-54 ans,Sans enfants,
31949,92,6,601.8100000000001,100.30166666666668,574,4,4,4,444,Champions,France,,25-34 ans,,
31950,43,5,571.78,114.356,322,5,4,4,544,Champions,France,,,,
31951,290,3,217.12,72.37333333333333,397,3,3,3,333,Potentiels fidèles,France,,25-34 ans,Jeune actif en solo,
31952,92,5,360.96000000000004,72.19200000000001,271,4,4,4,444,Champions,France,,,,
31953,107,5,228.91,45.782,280,4,4,3,443,Fidèles,France,,,Famille avec adolescents,
31954,83,4,587.65,146.9125,259,4,4,4,444,Champions,France,Peau mixte,,Jeune actif en solo,
31955,299,4,634.1500000000001,158.53750000000002,655,3,4,4,344,Fidèles,France,,,,
31956,55,6,487.14,81.19,657,5,4,4,544,Champions,France,,,,
31957,119,3,227.22,75.74,311,4,3,3,433,Potentiels fidèles,Denmark,,35-44 ans,,Périurbain
31958,137,5,490.15999999999997,98.032,711,3,4,4,344,Fidèles,France,,45-54 ans,,
31959,52,4,389.95000000000005,97.48750000000001,466,5,4,4,544,Champions,France,,25-34 ans,,
31960,35,5,284.75,56.95,129,5,4,3,543,Fidèles,France,,,,Zone urbaine dense
31961,129,6,405.41,67.56833333333334,592,4,4,4,444,Champions,France,,,,
31962,114,6,229.68,38.28,350,4,4,3,443,Fidèles,France,,,,
31963,188,5,257.94,51.588,535,3,4,3,343,Fidèles,France,,,Jeune actif en solo,
31964,126,6,405.25,67.54166666666667,483,4,4,4,444,Champions,France,,,Parent de jeunes enfants,
31965,91,5,317.01,63.402,338,4,4,3,443,Fidèles,France,,45-54 ans,,
31966,160,5,771.89,154.378,627,3,4,5,345,Fidèles,France,Anti-âge,45-54 ans,,
31967,44,4,301.57000000000005,75.39250000000001,208,5,4,3,543,Fidèles,France,,25-34 ans,,
31968,260,3,215.80999999999997,71.93666666666665,592,3,3,3,333,Potentiels fidèles,France,,,Retraité(e),
31969,341,4,319.52,79.88,462,2,4,3,243,À risque,France,Peau mixte,25-34 ans,,
31970,229,2,98.38000000000001,49.190000000000005,318,3,2,2,322,Potentiels fidèles,France,,,,Zone rurale
31971,92,4,625.45,156.3625,278,4,4,4,444,Champions,France,,,,
31972,95,4,152.01,38.0025,425,4,4,2,442,Clients moyens,France,,25-34 ans,,
31973,168,5,482.27000000000004,96.45400000000001,469,3,4,4,344,Fidèles,France,Recherche vegan,35-44 ans,,
31974,87,6,370.94,61.82333333333333,695,4,4,4,444,Champions,France,,55 ans et plus,,Zone rurale
31975,155,6,524.8,87.46666666666665,471,3,4,4,344,Fidèles,France,Sans parfum,,,
31976,121,6,430.26,71.71,553,4,4,4,444,Champions,France,Anti-imperfections,45-54 ans,,
31977,112,6,283.85,47.30833333333334,408,4,4,3,443,Fidèles,France,,,,
31978,134,6,522.21,87.03500000000001,452,4,4,4,444,Champions,France,,,,Périurbain
31979,51,5,388.19,77.638,568,5,4,4,544,Champions,France,Peau sèche,,Sans enfants,
31980,408,3,307.70000000000005,102.56666666666668,575,2,3,3,233,À risque,France,,,,
31981,98,4,315.7,78.925,213,4,4,3,443,Fidèles,France,,,,
31982,107,4,514.14,128.535,528,4,4,4,444,Champions,France,,,Sans enfants,
31983,253,4,305.75,76.4375,516,3,4,3,343,Fidèles,France,,55 ans et plus,,Zone rurale
31984,40,4,550.53,137.6325,402,5,4,4,544,Champions,France,,45-54 ans,,
31985,66,4,250.47,62.6175,197,4,4,3,443,Fidèles,France,,,,
31986,132,5,563.02,112.604,478,4,4,4,444,Champions,France,,,Parent de jeunes enfants,
31987,92,3,116.13,38.71,487,4,3,2,432,Potentiels fidèles,France,,55 ans et plus,,
31988,223,6,201.43,33.571666666666665,591,3,4,3,343,Fidèles,France,,,,
31989,196,4,174.07,43.5175,426,3,4,3,343,Fidèles,France,Peau sèche,,Sans enfants,Zone urbaine dense
31990,79,4,77.69,19.4225,568,4,4,1,441,Clients moyens,France,,45-54 ans,,
31991,80,6,829.6700000000001,138.27833333333334,368,4,4,5,445,Champions,France,Anti-âge,45-54 ans,,
31992,127,5,513.59,102.718,662,4,4,4,444,Champions,France,,35-44 ans,Retraité(e),Périurbain
31993,234,5,641.1,128.22,485,3,4,4,344,Fidèles,France,Peau sèche,,,Périurbain
31994,85,5,450.43,90.086,282,4,4,4,444,Champions,France,Peau sensible,35-44 ans,,
31995,165,3,248.59,82.86333333333333,211,3,3,3,333,Potentiels fidèles,France,,,,
31996,91,5,468.97,93.79400000000001,271,4,4,4,444,Champions,France,,,Retraité(e),
31997,139,4,400.03999999999996,100.00999999999999,442,3,4,4,344,Fidèles,France,,55 ans et plus,,
31998,165,5,820.94,164.18800000000002,513,3,4,5,345,Fidèles,France,Anti-imperfections,,Sans enfants,
31999,70,5,510.96,102.192,330,4,4,4,444,Champions,France,,45-54 ans,,
32000,139,4,276.90999999999997,69.22749999999999,612,3,4,3,343,Fidèles,France,,,,
32001,230,6,574.7,95.78333333333335,562,3,4,4,344,Fidèles,France,Anti-imperfections,,,
32002,490,4,325.47,81.3675,567,2,4,3,243,À risque,France,,,,Zone rurale
32003,48,6,565.06,94.17666666666666,381,5,4,4,544,Champions,France,,18-24 ans,,
32004,77,7,474.35,67.76428571428572,589,4,5,4,454,Champions,France,,,Sans enfants,
32005,83,5,405.25,81.05,413,4,4,4,444,Champions,France,Peau mixte,,,
32006,100,5,486.03000000000003,97.206,318,4,4,4,444,Champions,France,,18-24 ans,,
32007,132,4,423.29999999999995,105.82499999999999,353,4,4,4,444,Champions,France,Anti-âge,,,
32008,276,4,344.36,86.09,578,3,4,4,344,Fidèles,France,,,,
32009,179,7,435.5,62.214285714285715,698,3,5,4,354,Fidèles,France,,,,
32010,111,4,273.16,68.29,659,4,4,3,443,Fidèles,France,Anti-imperfections,35-44 ans,Famille avec adolescents,Zone urbaine dense
32011,99,4,287.02,71.755,231,4,4,3,443,Fidèles,France,Peau mixte,45-54 ans,Parent de jeunes enfants,
32012,180,4,303.06,75.765,417,3,4,3,343,Fidèles,France,,25-34 ans,,
32013,136,6,467.81,77.96833333333333,399,4,4,4,444,Champions,France,Peau sensible,,Sans enfants,
32014,411,4,304.8,76.2,714,2,4,3,243,À risque,France,Anti-âge,,,
32015,162,5,512.46,102.492,659,3,4,4,344,Fidèles,France,,,,
32016,54,4,423.71,105.9275,525,5,4,4,544,Champions,France,,35-44 ans,,
32017,76,3,269.19,89.73,772,4,3,3,433,Potentiels fidèles,France,,55 ans et plus,,
32018,131,4,640.75,160.1875,365,4,4,4,444,Champions,France,,,Parent de jeunes enfants,
32019,45,6,742.5,123.75,312,5,4,5,545,Champions,France,,25-34 ans,,
32020,140,4,258.12,64.53,171,3,4,3,343,Fidèles,France,,35-44 ans,,Zone rurale
32021,43,2,126.45000000000002,63.22500000000001,629,5,2,2,522,Nouveaux prometteurs,France,,,,
32022,53,4,420.58,105.145,146,5,4,4,544,Champions,France,,,,
32023,64,7,642.97,91.85285714285715,432,4,5,4,454,Champions,France,Peau sensible,,,
32024,74,3,196.42000000000002,65.47333333333334,97,4,3,3,433,Potentiels fidèles,France,Recherche vegan,18-24 ans,,Zone rurale
32025,291,3,280.76,93.58666666666666,607,3,3,3,333,Potentiels fidèles,Denmark,,,,
32026,64,7,403.24,57.605714285714285,483,4,5,4,454,Champions,France,Peau sensible,,,
32027,109,4,388.98999999999995,97.24749999999999,290,4,4,4,444,Champions,France,,,,
32028,61,7,636.5799999999999,90.93999999999998,563,4,5,4,454,Champions,France,Recherche vegan,45-54 ans,,Périurbain
32029,77,5,428.49,85.69800000000001,505,4,4,4,444,Champions,France,,,Jeune actif en solo,
32030,117,4,476.62,119.155,574,4,4,4,444,Champions,France,,35-44 ans,,Périurbain
32031,189,4,200.85,50.2125,713,3,4,3,343,Fidèles,France,,25-34 ans,,
32032,139,5,597.06,119.41199999999999,285,3,4,4,344,Fidèles,France,Peau sèche,,,
32033,173,5,387.89,77.578,361,3,4,4,344,Fidèles,France,Peau mixte,,,
32034,67,5,214.18,42.836,507,4,4,3,443,Fidèles,France,,,,
32035,55,5,354.45,70.89,242,5,4,4,544,Champions,France,,25-34 ans,,
32036,82,5,533.0600000000001,106.61200000000001,435,4,4,4,444,Champions,France,,,,
32037,56,4,369.38,92.345,304,5,4,4,544,Champions,France,Peau sensible,,,Périurbain
32038,148,4,368.57,92.1425,380,3,4,4,344,Fidèles,France,Anti-âge,,,
32039,86,6,591.25,98.54166666666667,662,4,4,4,444,Champions,France,,18-24 ans,Parent de jeunes enfants,
32040,109,5,371.04,74.208,790,4,4,4,444,Champions,France,Peau sèche,25-34 ans,,Zone rurale
32041,120,3,142.85,47.61666666666667,406,4,3,2,432,Potentiels fidèles,France,,25-34 ans,,
32042,108,6,500.53,83.42166666666667,512,4,4,4,444,Champions,France,Peau mixte,,,
32043,51,3,206.28000000000003,68.76,230,5,3,3,533,Potentiels fidèles,France,,18-24 ans,,
32044,35,6,474.52,79.08666666666666,603,5,4,4,544,Champions,France,Peau mixte,,,
32045,106,6,693.26,115.54333333333334,391,4,4,5,445,Champions,France,,45-54 ans,,
32046,53,5,502.72,100.54400000000001,228,5,4,4,544,Champions,France,,,,
32047,94,4,279.78,69.945,635,4,4,3,443,Fidèles,France,,35-44 ans,,
32048,103,3,365.35,121.78333333333335,352,4,3,4,434,Potentiels fidèles,France,Peau sensible,,,
32049,71,7,639.39,91.34142857142857,328,4,5,4,454,Champions,France,Anti-imperfections,18-24 ans,,
32050,54,7,495.53,70.78999999999999,590,5,5,4,554,Champions,France,Peau mixte,,,
32051,38,6,345.67,57.61166666666667,401,5,4,4,544,Champions,France,,18-24 ans,,
32052,76,4,579.6999999999999,144.92499999999998,621,4,4,4,444,Champions,France,Peau sensible,,,
32053,386,5,279.18,55.836,706,2,4,3,243,À risque,France,,25-34 ans,,Zone rurale
32054,253,4,397.28999999999996,99.32249999999999,378,3,4,4,344,Fidèles,France,,,,
32055,75,4,246.32999999999998,61.582499999999996,285,4,4,3,443,Fidèles,France,Anti-imperfections,,,
32056,296,5,370.98,74.196,410,3,4,4,344,Fidèles,France,Peau sèche,,,
32057,154,4,343.76,85.94,346,3,4,4,344,Fidèles,Denmark,Peau sensible,35-44 ans,,
32058,61,6,620.14,103.35666666666667,493,4,4,4,444,Champions,France,Recherche vegan,,,
32059,207,3,121.02,40.339999999999996,294,3,3,2,332,Potentiels fidèles,France,Sans parfum,,,
32060,108,4,636.53,159.1325,241,4,4,4,444,Champions,France,,35-44 ans,,
32061,181,5,243.11,48.622,467,3,4,3,343,Fidèles,France,Peau sèche,,,
32062,290,5,449.29,89.858,752,3,4,4,344,Fidèles,France,Anti-âge,,,
32063,89,6,519.36,86.56,631,4,4,4,444,Champions,France,,,Famille avec adolescents,
32064,68,7,656.06,93.72285714285714,430,4,5,4,454,Champions,France,,,,
32065,140,5,326.05,65.21000000000001,712,3,4,3,343,Fidèles,France,,55 ans et plus,,
32066,87,5,216.62,43.324,562,4,4,3,443,Fidèles,France,,35-44 ans,,
32067,101,4,255.03,63.7575,732,4,4,3,443,Fidèles,France,,,,
32068,149,5,328.39,65.678,418,3,4,3,343,Fidèles,France,,,,Zone urbaine dense
32069,128,3,106.77999999999999,35.59333333333333,253,4,3,2,432,Potentiels fidèles,France,,45-54 ans,Famille avec adolescents,
32070,67,5,493.59000000000003,98.718,189,4,4,4,444,Champions,France,Sans parfum,,,
32071,36,3,302.6,100.86666666666667,171,5,3,3,533,Potentiels fidèles,France,,45-54 ans,,
32072,111,5,260.18,52.036,511,4,4,3,443,Fidèles,France,Recherche vegan,18-24 ans,,
32073,162,4,273.79,68.4475,477,3,4,3,343,Fidèles,France,Recherche vegan,,Jeune actif en solo,
32074,134,5,454.06,90.812,604,4,4,4,444,Champions,France,,,,
32075,56,5,414.35,82.87,307,5,4,4,544,Champions,France,Anti-imperfections,18-24 ans,,
32076,91,5,622.36,124.47200000000001,535,4,4,4,444,Champions,France,Recherche vegan,,,Zone rurale
32077,147,4,600.3,150.075,199,3,4,4,344,Fidèles,France,,,,
32078,71,4,353.63,88.4075,137,4,4,4,444,Champions,France,,,,
32079,153,5,244.87,48.974000000000004,738,3,4,3,343,Fidèles,France,Peau sensible,,,
32080,114,4,356.55999999999995,89.13999999999999,493,4,4,4,444,Champions,France,Peau sèche,,Jeune actif en solo,
32081,159,6,402.25,67.04166666666667,589,3,4,4,344,Fidèles,France,Sans parfum,,,Périurbain
32082,122,4,392.22,98.055,316,4,4,4,444,Champions,France,,25-34 ans,Jeune actif en solo,
32083,109,4,259.76,64.94,303,4,4,3,443,Fidèles,France,,,,Zone rurale
32084,73,5,142.92000000000002,28.584000000000003,476,4,4,2,442,Clients moyens,France,Peau sensible,55 ans et plus,,Périurbain
32085,121,5,421.18,84.236,365,4,4,4,444,Champions,France,Peau sensible,,,
32086,40,6,668.74,111.45666666666666,415,5,4,4,544,Champions,France,,,,
32087,68,5,344.58000000000004,68.91600000000001,270,4,4,4,444,Champions,France,,,Parent de jeunes enfants,
32088,36,4,294.2,73.55,376,5,4,3,543,Fidèles,France,Recherche vegan,,Jeune actif en solo,Zone urbaine dense
32089,143,5,443.0,88.6,428,3,4,4,344,Fidèles,France,Peau mixte,,Famille avec adolescents,
32090,130,5,358.67,71.73400000000001,761,4,4,4,444,Champions,France,,,,
32091,66,4,372.52,93.13,562,4,4,4,444,Champions,France,,,,Zone rurale
32092,106,7,695.3,99.32857142857142,618,4,5,5,455,Champions,France,,,,Périurbain
32093,64,4,336.43999999999994,84.10999999999999,233,4,4,4,444,Champions,France,Recherche vegan,45-54 ans,,
32094,38,4,328.40999999999997,82.10249999999999,413,5,4,3,543,Fidèles,France,,35-44 ans,,
32095,213,3,222.18,74.06,308,3,3,3,333,Potentiels fidèles,France,,,,Périurbain
32096,305,4,110.16999999999999,27.542499999999997,694,3,4,2,342,Clients moyens,France,Anti-imperfections,,,
32097,114,7,431.59,61.65571428571428,823,4,5,4,454,Champions,France,,,,
32098,138,5,400.25,80.05,431,3,4,4,344,Fidèles,France,,25-34 ans,Jeune actif en solo,Zone urbaine dense
32099,110,6,695.34,115.89,682,4,4,5,445,Champions,France,Anti-âge,18-24 ans,,
32100,107,5,406.07,81.214,570,4,4,4,444,Champions,France,,18-24 ans,,
32101,362,3,250.31,83.43666666666667,534,2,3,3,233,À risque,France,,55 ans et plus,,Zone rurale
32102,207,3,102.89,34.29666666666667,440,3,3,2,332,Potentiels fidèles,France,,45-54 ans,,
32103,40,3,488.68,162.89333333333335,176,5,3,4,534,Potentiels fidèles,France,,,,
32104,89,4,476.34,119.085,290,4,4,4,444,Champions,France,Anti-imperfections,18-24 ans,,
32105,75,5,434.12,86.824,262,4,4,4,444,Champions,France,Peau sèche,,,
32106,126,5,427.17999999999995,85.43599999999999,494,4,4,4,444,Champions,France,,,,
32107,72,7,576.21,82.3157142857143,475,4,5,4,454,Champions,France,Anti-âge,18-24 ans,,
32108,157,4,223.05,55.7625,375,3,4,3,343,Fidèles,France,,,,Périurbain
32109,338,5,310.47,62.09400000000001,641,2,4,3,243,À risque,France,,35-44 ans,,
32110,216,4,142.07,35.5175,429,3,4,2,342,Clients moyens,France,Anti-âge,25-34 ans,,
32111,226,6,825.5999999999999,137.6,718,3,4,5,345,Fidèles,France,,,,
32112,331,5,445.44,89.088,725,2,4,4,244,À risque,France,,,Sans enfants,
32113,47,4,212.68,53.17,313,5,4,3,543,Fidèles,France,,35-44 ans,,
32114,67,6,962.5999999999999,160.4333333333333,239,4,4,5,445,Champions,France,,,,
32115,298,5,255.33,51.066,503,3,4,3,343,Fidèles,France,,,,Périurbain
32116,91,4,314.8,78.7,124,4,4,3,443,Fidèles,France,,45-54 ans,,
32117,211,4,490.46999999999997,122.61749999999999,479,3,4,4,344,Fidèles,France,,55 ans et plus,,
32118,114,4,234.36,58.59,291,4,4,3,443,Fidèles,France,,35-44 ans,,
32119,52,6,549.01,91.50166666666667,601,5,4,4,544,Champions,France,,,,
32120,156,6,459.39000000000004,76.56500000000001,767,3,4,4,344,Fidèles,France,Sans parfum,35-44 ans,,Périurbain
32121,92,4,154.54,38.635,343,4,4,2,442,Clients moyens,France,Peau mixte,,,
32122,273,4,272.17,68.0425,318,3,4,3,343,Fidèles,France,,25-34 ans,,
32123,188,8,622.6899999999999,77.83624999999999,651,3,5,4,354,Fidèles,France,,,,
32124,170,4,544.8100000000001,136.20250000000001,307,3,4,4,344,Fidèles,France,,,Parent de jeunes enfants,Zone urbaine dense
32125,88,5,329.35,65.87,621,4,4,3,443,Fidèles,France,,,,
32126,79,3,249.2,83.06666666666666,181,4,3,3,433,Potentiels fidèles,France,,45-54 ans,Jeune actif en solo,
32127,124,5,435.29,87.058,496,4,4,4,444,Champions,France,Peau mixte,35-44 ans,Jeune actif en solo,
32128,74,3,83.69,27.896666666666665,498,4,3,2,432,Potentiels fidèles,Denmark,,55 ans et plus,,
32129,120,5,569.49,113.898,289,4,4,4,444,Champions,France,Recherche vegan,18-24 ans,,
32130,152,3,405.63,135.21,524,3,3,4,334,Potentiels fidèles,Denmark,,,,
32131,47,4,588.11,147.0275,300,5,4,4,544,Champions,France,Anti-âge,,Jeune actif en solo,
32132,136,4,201.79,50.4475,435,4,4,3,443,Fidèles,France,Peau sèche,,,
32133,103,4,234.15,58.5375,402,4,4,3,443,Fidèles,France,Sans parfum,45-54 ans,,
32134,132,6,186.55,31.09166666666667,498,4,4,3,443,Fidèles,France,,,,
32135,113,4,244.9,61.225,350,4,4,3,443,Fidèles,France,Peau sensible,55 ans et plus,Parent de jeunes enfants,
32136,31,6,652.98,108.83,348,5,4,4,544,Champions,France,Peau sensible,,,
32137,94,5,500.19,100.038,301,4,4,4,444,Champions,France,Recherche vegan,35-44 ans,Parent de jeunes enfants,
32138,274,4,91.46,22.865,707,3,4,2,342,Clients moyens,France,,,,
32139,128,6,465.86,77.64333333333333,549,4,4,4,444,Champions,France,,25-34 ans,Parent de jeunes enfants,
32140,62,5,169.16,33.832,399,4,4,2,442,Clients moyens,France,Peau mixte,18-24 ans,,Périurbain
32141,294,5,411.27,82.25399999999999,506,3,4,4,344,Fidèles,France,Anti-âge,,Jeune actif en solo,
32142,47,5,565.42,113.08399999999999,177,5,4,4,544,Champions,France,,55 ans et plus,,Zone urbaine dense
32143,129,7,637.87,91.12428571428572,524,4,5,4,454,Champions,France,Anti-âge,,Sans enfants,Zone urbaine dense
32144,129,7,631.1600000000001,90.1657142857143,313,4,5,4,454,Champions,France,,,Sans enfants,
32145,209,6,736.77,122.795,689,3,4,5,345,Fidèles,France,,55 ans et plus,,
32146,129,7,452.61,64.65857142857143,538,4,5,4,454,Champions,France,Peau sèche,,,
32147,265,3,148.66,49.553333333333335,732,3,3,2,332,Potentiels fidèles,France,,18-24 ans,Jeune actif en solo,
32148,122,5,266.56,53.312,239,4,4,3,443,Fidèles,France,,55 ans et plus,,
32149,41,3,302.99,100.99666666666667,213,5,3,3,533,Potentiels fidèles,France,Peau sèche,,,
32150,72,5,337.61,67.522,676,4,4,4,444,Champions,France,,,,
32151,67,3,314.37,104.79,216,4,3,3,433,Potentiels fidèles,France,Peau mixte,,,Zone urbaine dense
